STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,vehicle,Vehicles,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,1995,,22.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,1996,,22.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,1997,,22.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,1998,,22.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,1999,,22.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2000,,22.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2001,,22.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2002,,22.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2003,,23.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2004,,21.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2005,,20.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2006,,20.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2007,,19.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2008,,18.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2009,,17.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2010,,17.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2011,,18.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2012,,18.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2013,,18.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2014,,18.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2015,,18.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2016,,18.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2017,,19.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2018,,18.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2019,,18.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2020,,12.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2021,,12.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2022,,15.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CY,Cyprus,2023,,16.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1993,,19.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1994,,17.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1995,,15.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1996,,20.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1997,,19.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1998,,18.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,1999,,18.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2000,,18.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2001,,19.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2002,,18.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2003,,17.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2004,,16.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2005,,17.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2006,,17.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2007,,17.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2008,,16.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2009,,16.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2010,,18.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2011,,17.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2012,,16.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2013,,17.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2014,,18.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2015,,16.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2016,,15.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2017,,15.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2018,,15.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2019,,14.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2020,,10.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2021,,8.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2022,,10.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",CZ,Czechia,2023,,10.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1990,,9.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1991,,8.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1992,,8.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1993,,8.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1994,,8.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1995,,7.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1996,,7.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1997,,7.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1998,,7.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,1999,,6.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2000,,7.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2001,,6.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2002,,6.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2003,,6.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2004,,6.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2005,,6.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2006,,6.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2007,,6.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2008,,6.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2009,,6.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2010,,6.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2011,,7.3,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2012,,7.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2013,,7.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2014,,7.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2015,,7.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2016,,7.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2017,,7.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2018,,7.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2019,,7.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2020,,4.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2021,,4.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2022,,6.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DE,Germany,2023,,6.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1990,,11.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1991,,11.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1992,,13.7,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1993,,13.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1994,,14.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1995,,15.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1996,,16.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1997,,15.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1998,,12.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,1999,,12.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2000,,12.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2001,,12.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2002,,12.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2003,,11.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2004,,11.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2005,,11.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2006,,9.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2007,,9.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2008,,9.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2009,,10.4,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2010,,10.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",DK,Denmark,2011,,10.1,,e,estimated,,
