STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2019,,89404,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2020,,96092,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2021,,104530,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2022,,115496,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2023,,129745,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2024,,148831,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CZ,Czechia,2014,,0,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,CZ,Czechia,2015,,0,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2013,,1984000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2014,,2174000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2015,,2444000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2016,,2764467,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2017,,2493835,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2018,,2768201,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2019,,3083349,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2020,,3462203,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2021,,3750108,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2022,,4110241,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2023,,4511272,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2024,,4917363,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2013,,106863,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2014,,114792,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2015,,120493,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2016,,126996,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2017,,134493,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2018,,142266,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2019,,146272,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2020,,148300,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2021,,148642,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2022,,155758,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2023,,159631,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2024,,167894,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2013,,150557,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2014,,164110,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2015,,178354,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2016,,194112,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2017,,208126,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2018,,220982,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2019,,250106,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2020,,264449,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2021,,274437,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2022,,289792,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2023,,279467,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2024,,315540,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2014,,3235223,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2015,,3370431,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2016,,3729454,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2017,,4011758,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2018,,4365709,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2019,,4814546,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2020,,5299358,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2021,,5807939,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2022,,6314485,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2023,,6639327,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2024,,6828828,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2013,,604000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2014,,642312,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2015,,689351,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2016,,747723,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2017,,807144,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2018,,875008,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2019,,953512,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2020,,1026515,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2021,,1061936,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2022,,1115828,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2023,,1201373,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2024,,1283413,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2013,,1865401,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2014,,1988033,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2015,,2213175,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2016,,2399538,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2017,,3124327,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2018,,3200576,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2019,,3255211,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2020,,3395733,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2021,,3729289,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2022,,4100869,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2023,,4511450,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2017,,418011,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2018,,460523,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2019,,574011,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2020,,574011,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2021,,632742,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2022,,674412,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2023,,724413,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2024,,776207,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2015,,146595,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2016,,160562,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2017,,189724,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2018,,216004,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2019,,226655,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2020,,235663,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2021,,261960,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2022,,296754,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2023,,331360,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2024,,363735,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2013,,393532,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2014,,343588,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2015,,346151,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2016,,428196,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2017,,469495,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2018,,507574,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2019,,570061,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2020,,656134,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2021,,747308,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2022,,842216,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2023,,985531,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2024,,1161167,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,IS,Iceland,2021,,40308,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2013,,1270,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2014,,1470,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2015,,1530,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2016,,1670,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2017,,1774,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2018,,1862,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2019,,2003,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2020,,2268,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2021,,2428,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2022,,2494,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2023,,2660,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2024,,2801,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2013,,730640,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2014,,215578,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2015,,225051,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2016,,247352,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2017,,254236,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2018,,291419,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2019,,338325,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2020,,387680,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2021,,427687,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2022,,395160,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2023,,439884,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2024,,477397,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2013,,11673,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2014,,12586,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2015,,13702,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2016,,15173,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2017,,16503,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2018,,18086,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2019,,19777,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2020,,21345,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2021,,22793,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2022,,24841,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2023,,27265,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LU,Luxembourg,2024,,29442,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2014,,143386,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2015,,149619,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2016,,133870,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2017,,138064,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2018,,142983,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2019,,152360,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2020,,161088,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2021,,166723,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2022,,177523,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2023,,190021,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,LV,Latvia,2024,,205776,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ME,Montenegro,2016,,50215,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ME,Montenegro,2017,,50097,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ME,Montenegro,2018,,49884,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ME,Montenegro,2019,,49287,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ME,Montenegro,2020,,48977,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y_GT20,Over 20 years,ME,Montenegro,2021,,56708,,,,,
