STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2017,,89758,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2018,,89905,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2019,,89999,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2020,,88481,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2021,,86271,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2022,,88610,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2023,,90108,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PL,Poland,2024,,91678,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1970,,5613,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1975,,6903,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1979,,8002,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1980,,8489,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1981,,9022,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1982,,9847,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1983,,10217,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1984,,10355,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1985,,10439,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1986,,10631,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1987,,10827,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1988,,11031,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1989,,11572,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1990,,12099,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1991,,12348,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1992,,12961,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1993,,13554,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1994,,14248,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1995,,15020,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1996,,15681,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1997,,16431,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1998,,17513,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,1999,,18544,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2000,,19780,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2001,,20760,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2002,,21387,,d,definition differs (see metadata),,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2010,,15425,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2011,,15181,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2012,,12357,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2013,,12111,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2014,,14941,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2015,,14717,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2016,,14850,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2017,,15235,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2018,,15493,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2019,,17819,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2020,,15197,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2021,,15477,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2022,,16370,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2023,,16462,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,PT,Portugal,2024,,16554,,p,provisional,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1970,,6223,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1975,,12418,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1980,,14591,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1985,,11559,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1990,,9541,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1991,,32003,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1992,,35079,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1993,,37731,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1994,,40017,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1995,,42997,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1996,,44205,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1997,,45015,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1998,,46508,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,1999,,47305,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2000,,48142,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2001,,47724,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2002,,40761,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2005,,39273,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2006,,32315,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2007,,34202,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2008,,41514,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2009,,41165,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2010,,40647,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2011,,40887,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2012,,42010,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2013,,42836,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2014,,44283,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2015,,47347,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2016,,48803,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2017,,50309,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2018,,51802,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2019,,53771,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2020,,54170,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2021,,54351,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2022,,54713,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2023,,55994,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RO,Romania,2024,,57128,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2015,,9528,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2016,,9662,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2017,,9965,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2018,,9911,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2019,,10474,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2020,,9926,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2021,,10417,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2022,,11156,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2023,,11110,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,RS,Serbia,2024,,11674,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1970,,14254,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1971,,14183,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1972,,15359,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1973,,16160,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1974,,16482,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1975,,14066,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1976,,13209,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1977,,12816,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1978,,12687,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1979,,12644,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1980,,12796,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1981,,13074,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1982,,13277,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1983,,13543,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1984,,13607,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1985,,13664,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1986,,13779,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1987,,13846,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1988,,14106,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1989,,14530,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1990,,14595,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1991,,14555,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1992,,14252,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1993,,14127,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1994,,14293,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1995,,14577,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1996,,14753,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1997,,14838,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1998,,14924,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,1999,,14869,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2000,,14417,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2001,,14246,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2002,,14013,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2003,,13742,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2004,,13363,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2005,,13477,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2006,,13643,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2007,,13315,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2008,,13474,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2009,,13402,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2010,,13868,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2011,,13942,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2012,,14197,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2013,,13981,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2014,,13987,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2015,,14109,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2016,,13886,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2017,,14418,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2018,,14377,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2019,,14913,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2020,,13488,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2021,,13593,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,TOTAL,Total,SE,Sweden,2022,,14238,,,,,
